average,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
65536,0.1314,0.07248,0.0553,0.081408,0.027584
262144,0.5913,0.114688,0.256,0.097024,0.057536
1048576,2.3227,0.3664,1.0968,0.184832,0.259872
4194304,8.669,1.8905,8.013,0.39376,0.92544
16777216,35.1186,7.35181,25.5955,0.656704,4.13315

sample-9,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0094,0.052544,0.0035,0.079872,0.020576
16384,0.0366,0.061152,0.0143,0.079872,0.021312
65536,0.1392,0.073376,0.0612,0.085152,0.027488
262144,0.5623,0.115872,0.2985,0.092768,0.056864
1048576,2.2041,0.342336,1.2775,0.210944,0.259712
4194304,9.0184,1.85674,6.7424,0.268544,0.925696
16777216,35.0843,7.38352,25.786,0.659264,3.9224

sample-10,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0089,0.051616,0.0032,0.079872,0.022144
16384,0.0331,0.059712,0.013,0.081184,0.022432
65536,0.1308,0.071776,0.0561,0.083264,0.02752
262144,0.5333,0.1136,0.2653,0.084416,0.057344
1048576,2.2368,0.328928,1.2437,0.177184,0.259808
4194304,8.9837,1.8712,5.9636,0.288768,0.925056
16777216,36.6606,7.52029,28.3345,0.68288,4.64323

sample-11,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0082,0.052352,0.0034,0.079872,0.022528
16384,0.0344,0.114592,0.0136,0.08192,0.022528
65536,0.138,0.07376,0.0578,0.090912,0.028608
262144,0.544,0.112544,0.2481,0.084352,0.05728
1048576,2.2286,0.328224,1.1352,0.19456,0.258208
4194304,9.4274,1.8511,6.8602,0.336256,0.924608
16777216,34.4119,7.51763,24.5252,0.839136,4.43203

sample-12,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0087,0.059392,0.0032,0.0776,0.02144
16384,0.0338,0.06,0.0129,0.081568,0.022528
65536,0.1314,0.073184,0.0553,0.076512,0.028512
262144,0.5303,0.112992,0.2477,0.077824,0.057344
1048576,2.2036,0.329248,1.179,0.198016,0.260096
4194304,8.8665,1.86944,5.6657,0.53456,0.925696
16777216,35.3231,7.4553,28.884,0.733344,4.4767

sample-13,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0084,0.0512,0.0034,0.080416,0.02144
16384,0.0345,0.061312,0.0136,0.088064,0.022528
65536,0.1469,0.073664,0.0612,0.087136,0.028256
262144,0.5658,0.115168,0.2584,0.084544,0.057024
1048576,2.3556,0.364416,1.1411,0.181536,0.259552
4194304,11.0016,1.85309,6.8449,0.499712,0.925888
16777216,34.11,7.33168,25.42,0.7328,4.15152

sample-14,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0082,0.051264,0.0034,0.098432,0.022048
16384,0.0319,0.060032,0.0126,0.108416,0.02272
65536,0.1376,0.072704,0.0576,0.081216,0.028384
262144,0.5634,0.115136,0.264,0.083968,0.057344
1048576,2.1205,0.36208,1.1264,0.238208,0.258848
4194304,9.0465,1.86125,6.189,0.306816,0.924512
16777216,35.7899,7.31974,26.2003,0.629504,3.90995

sample-15,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.009,0.053248,0.0034,0.079488,0.020576
16384,0.035,0.05968,0.0135,0.080192,0.022944
65536,0.137,0.072768,0.0579,0.080864,0.028096
262144,0.5943,0.112672,0.2689,0.0856,0.056768
1048576,2.3311,0.325856,1.3364,0.238656,0.258848
4194304,9.1508,1.89274,7.1233,0.428672,0.926976
16777216,36.4015,7.30982,27.3373,0.776192,4.01206

sample-16,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0084,0.052928,0.0033,0.076416,0.030944
16384,0.0322,0.06144,0.0125,0.077824,0.02208
65536,0.1296,0.072224,0.054,0.07408,0.027424
262144,0.533,0.114688,0.2558,0.086624,0.05776
1048576,2.0873,0.327488,1.5387,0.243808,0.260096
4194304,10.6868,1.82339,6.0455,0.507904,0.924224
16777216,34.597,7.50774,28.1778,0.90064,4.4889

sample-17,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.009,0.053024,0.0035,0.085856,0.022528
16384,0.0364,0.084224,0.0143,0.085376,0.022528
65536,0.1455,0.073056,0.0592,0.08192,0.02752
262144,0.5673,0.113344,0.2384,0.083872,0.05568
1048576,2.2188,0.325632,1.1387,0.23936,0.260032
4194304,9.1494,1.82224,7.2826,0.304864,0.925728
16777216,38.9772,7.52915,25.563,0.667744,4.64486

sample-18,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0086,0.052576,0.0031,0.075744,0.02176
16384,0.033,0.061088,0.0126,0.078176,0.022208
65536,0.1291,0.073728,0.0538,0.090048,0.028256
262144,0.5675,0.11264,0.2524,0.078368,0.058784
1048576,2.102,0.361056,1.046,0.200704,0.260064
4194304,8.9657,1.83501,6.5246,0.276512,0.92608
16777216,36.7532,7.31546,27.573,0.641024,4.10867

sample-19,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0082,0.052352,0.0031,0.077792,0.022528
16384,0.0334,0.06144,0.0132,0.11856,0.022784
65536,0.1316,0.073536,0.0568,0.082432,0.028256
262144,0.5672,0.114752,0.2946,0.087904,0.056416
1048576,2.277,0.326144,1.3792,0.22528,0.259552
4194304,9.2575,1.83782,6.6217,0.304864,0.925696
16777216,35.998,7.30854,26.558,0.727744,4.09395

sample-20,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0085,0.052224,0.0032,0.078688,0.022304
16384,0.0335,0.061376,0.0129,0.078528,0.021344
65536,0.1326,0.07184,0.0721,0.077824,0.028608
262144,0.5316,0.112736,0.252,0.082272,0.057664
1048576,2.0439,0.361952,1.0694,0.176832,0.259744
4194304,8.4754,1.87267,5.4583,0.583328,0.925696
16777216,35.6923,7.5177,27.1451,0.684032,4.40902

sample-21,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0088,0.053248,0.0032,0.079872,0.021088
