average,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
sample-31,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0074,0.065536,0.0031,0.154752,0.022528
16384,0.0322,0.06176,0.013,0.077824,0.022528
65536,0.2652,0.072544,0.0581,0.104448,0.028672
262144,0.5671,0.114784,0.2341,0.086272,0.055648
1048576,2.3309,0.32768,1.1156,0.560544,0.260096
4194304,8.8825,1.85466,5.4358,0.428544,0.925696
16777216,34.0774,7.35437,28.9916,0.73504,4.03251

sample-32,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0092,0.051072,0.0033,0.151776,0.021504
16384,0.0324,0.06192,0.0135,0.08192,0.02368
65536,0.1311,0.073312,0.058,0.08256,0.028256
262144,0.5695,0.114368,0.294,0.082784,0.056992
1048576,2.3205,0.330208,1.2554,0.192928,0.25968
4194304,8.9027,1.85005,5.8227,0.335872,0.924448
16777216,35.7107,7.3848,28.7791,0.699968,4.11034

sample-33,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.0079,0.051616,0.0031,0.075776,0.032768
16384,0.0314,0.061184,0.0127,0.079168,0.022528
65536,0.1241,0.0736,0.0554,0.14096,0.028352
262144,0.5855,0.114368,0.2468,0.086016,0.056832
1048576,2.2258,0.333376,1.2203,0.19136,0.280544
4194304,8.6702,1.82,5.5102,0.447488,0.925984
16777216,36.3253,7.52435,26.582,0.712672,4.64986

sample-34,cpu-without-scan,work-efficient,cpu-with-scan,thrust,work-efficient-hierarchical
4096,0.008,0.05216,0.0034,0.080736,0.022528
16384,0.0344,0.059712,0.014,0.082272,0.022528
65536,0.1363,0.072224,0.0611,0.083648,0.028672
262144,0.6045,0.11312,0.2682,0.086496,0.056192
1048576,2.5857,0.337984,1.3442,0.198656,0.25984
4194304,9.2144,1.83149,6.3689,0.30384,0.925696
16777216,34.6996,7.52819,25.0155,0.81776,4.39939

