average,cpu,thrust,work-efficient-hierarchical
16384,0.7328,0.090112,0.882688
65536,3.4823,0.091936,1.09581
262144,15.2392,0.280352,2.32858
1048576,58.4914,0.43648,9.94304
4194304,211.715,1.04032,36.1298
16777216,864.372,3.48979,140.957

sample-60,cpu,thrust,work-efficient-hierarchical
4096,0.1445,0.051904,0.84496
16384,0.6776,0.114144,0.884416
65536,3.183,0.090112,1.16848
262144,14.8117,0.202144,2.2816
1048576,56.0147,0.349696,9.984
4194304,210.067,1.04035,36.0322
16777216,888.209,3.38314,140.745

sample-61,cpu,thrust,work-efficient-hierarchical
4096,0.1627,0.055776,0.813216
16384,0.7744,0.089856,0.879424
65536,3.5902,0.09216,1.09158
262144,14.3495,0.32368,2.31296
1048576,58.4254,0.356352,9.94304
4194304,221.298,0.91136,36.0732
16777216,867.425,3.21946,140.857

sample-62,cpu,thrust,work-efficient-hierarchical
4096,0.1515,0.054656,0.814976
16384,0.7214,0.091136,0.875232
65536,3.3905,0.089824,1.10435
262144,15.1899,0.228928,2.26822
1048576,54.5618,0.527808,9.94304
4194304,225.402,0.9216,36.0166
16777216,897.215,3.37923,141.055

sample-63,cpu,thrust,work-efficient-hierarchical
4096,0.1513,0.05824,0.836352
16384,0.7274,0.098304,0.865664
65536,3.3111,0.094016,1.08723
262144,14.1808,0.212992,2.27738
1048576,56.4612,0.438272,9.95494
4194304,226.839,0.883008,36.0391
16777216,850.741,3.34218,140.914

sample-64,cpu,thrust,work-efficient-hierarchical
4096,0.1524,0.055296,0.813216
16384,0.7308,0.090464,0.864096
65536,3.2747,0.088576,1.10778
262144,14.0585,0.41744,2.29171
1048576,55.2453,0.485088,9.94304
4194304,218.625,1.00752,36.1759
16777216,883.79,3.50858,140.726

sample-65,cpu,thrust,work-efficient-hierarchical
4096,0.1596,0.055072,0.835456
16384,0.7696,0.090048,0.86016
65536,3.4642,0.090112,1.08992
262144,14.8536,0.22528,2.25994
1048576,57.7582,0.355744,9.93459
4194304,231.539,0.856064,36.1018
16777216,844.732,3.44861,140.797

sample-66,cpu,thrust,work-efficient-hierarchical
4096,0.143,0.055488,0.878976
16384,0.6792,0.088736,0.906752
65536,3.596,0.089056,1.08147
262144,14.3605,0.2048,2.25773
1048576,55.0898,0.418752,10.0228
4194304,209.911,1.00106,36.0636
16777216,884.786,3.4551,140.643

sample-67,cpu,thrust,work-efficient-hierarchical
4096,0.1516,0.05792,0.813056
16384,0.7482,0.089024,0.880512
65536,3.5271,0.096448,1.092
262144,14.6564,0.308864,2.2577
1048576,56.3057,0.366272,10.5717
4194304,229.84,1.00019,36.3087
16777216,850.713,3.49366,140.975

sample-68,cpu,thrust,work-efficient-hierarchical
4096,0.141,0.053248,0.814752
16384,0.6643,0.090752,0.856064
65536,3.2951,0.103008,1.08848
262144,14.2594,0.2704,2.25891
1048576,52.0425,0.493952,9.94099
4194304,220.583,0.91136,36.0641
16777216,890.81,3.50576,140.789

sample-69,cpu,thrust,work-efficient-hierarchical
4096,0.1598,0.05488,0.837056
16384,0.6811,0.087712,0.864608
65536,3.2783,0.088768,1.28845
262144,14.3375,0.251584,2.26096
1048576,58.629,0.441824,9.9455
4194304,224.423,0.816608,36.0099
16777216,901.966,3.376,140.918

sample-70,cpu,thrust,work-efficient-hierarchical
4096,0.1485,0.054176,0.818016
16384,0.6962,0.089728,0.892768
65536,3.2883,0.08976,1.0959
262144,13.9321,0.44032,2.2528
1048576,55.6565,0.395264,9.97677
4194304,217.737,0.906656,36.0206
16777216,905.956,3.40144,140.675

sample-71,cpu,thrust,work-efficient-hierarchical
4096,0.1777,0.055296,0.83376
16384,0.7289,0.089568,0.868128
65536,3.5025,0.091424,1.10176
262144,15.2328,0.265312,2.25446
1048576,55.4904,0.454624,9.9951
4194304,227.348,0.86464,36.0229
16777216,848.049,3.31805,140.94

sample-72,cpu,thrust,work-efficient-hierarchical
4096,0.1439,0.053248,0.8136
16384,0.688,0.088608,0.856032
65536,3.1594,0.084256,1.0913
262144,14.3934,0.247776,2.2583
1048576,53.0146,0.470496,10.0352
4194304,222.739,1.03014,36.0167
16777216,874.937,3.40221,140.886

sample-73,cpu,thrust,work-efficient-hierarchical
4096,0.1601,0.056896,0.827392
16384,0.7549,0.08768,0.88064
65536,3.3353,0.088064,1.08573
262144,14.0381,0.200416,2.40966
1048576,61.6288,0.5424,9.93862
4194304,229.74,0.937952,36.2906
16777216,842.816,3.51437,141.069

sample-74,cpu,thrust,work-efficient-hierarchical
4096,0.1454,0.051296,0.827392
16384,0.7797,0.087072,0.872512
65536,3.1895,0.09744,1.09747
262144,15.0567,0.239616,2.26832
1048576,53.8351,0.518144,9.93885
4194304,208.679,0.928512,36.1218
16777216,888.611,3.16877,140.8

sample-75,cpu,thrust,work-efficient-hierarchical
4096,0.161,0.057568,0.81568
16384,0.7704,0.091456,0.869984
65536,3.4529,0.089024,1.10486
262144,15.4054,0.35792,2.31117
1048576,57.841,0.494272,9.92666
4194304,225.738,1.0536,36.0728
16777216,852.98,3.63469,140.847

sample-76,cpu,thrust,work-efficient-hierarchical
4096,0.141,0.051232,0.821248
16384,0.6661,0.086336,0.856064
65536,3.1581,0.087456,1.11539
262144,13.8623,0.380928,2.30947
1048576,56.5307,0.375808,10.2154
4194304,211.777,1.01584,36.1019
16777216,870.538,3.51456,140.855

