average,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
sample-9,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.02048,0.046848,0.042176,0.01696
16384,0.0056,0.026624,0.05632,0.192,0.018048
65536,0.0231,0.036416,0.0656,0.042592,0.021856
262144,0.117,0.071808,0.088064,0.150016,0.038912
1048576,0.776,0.60416,0.215168,0.288512,0.148256
4194304,2.0731,2.54166,1.38342,0.245856,0.504576
16777216,11.5799,11.2913,5.72211,0.587776,2.28771

sample-10,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.020672,0.047104,0.037728,0.016384
16384,0.0051,0.024992,0.055392,0.042336,0.017408
65536,0.0217,0.03616,0.066304,0.041952,0.022464
262144,0.1044,0.071616,0.087936,0.164064,0.04016
1048576,0.6359,0.595616,0.20656,0.151232,0.147872
4194304,2.3657,2.57229,1.39699,0.266272,0.505568
16777216,11.8685,11.0997,5.69466,0.744864,2.65011

sample-11,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0014,0.02048,0.047584,0.039296,0.016384
16384,0.0054,0.0256,0.05568,0.0456,0.016384
65536,0.0222,0.035328,0.066112,0.041888,0.021952
262144,0.1103,0.07168,0.088512,0.129024,0.038912
1048576,0.5662,0.593888,0.20608,0.169984,0.147456
4194304,2.8181,2.54899,1.38653,0.332192,0.505312
16777216,11.9882,11.0995,5.73219,0.620864,2.65136

sample-12,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0013,0.020672,0.047104,0.038816,0.01792
16384,0.0051,0.024896,0.055808,0.036864,0.017888
65536,0.0208,0.036192,0.06528,0.042688,0.022304
262144,0.1055,0.07056,0.088544,0.11168,0.039872
1048576,0.7496,0.594496,0.196992,0.140096,0.165504
4194304,1.9795,2.54982,1.38496,0.272384,0.503936
16777216,11.3897,11.27,5.61856,0.59024,2.38301

sample-13,cpu,naive,work-efficient,thrust,work-efficient-hierarchical
4096,0.0023,0.02064,0.047104,0.04096,0.016384
16384,0.0057,0.025696,0.05712,0.043008,0.018048
65536,0.0242,0.036864,0.065728,0.043168,0.022144
262144,0.1182,0.071776,0.088896,0.135808,0.03888
1048576,0.5005,0.59472,0.203072,0.145024,0.147456
